x,y,road,event
1935453.080583132,967091.5062954152,curve,run
1935453.0848731785,967091.6937294776,curve,run
1935453.0876689,967091.8156061243,stop,run
1935453.0889271568,967091.8711327452,curve,run
1935453.0932517007,967092.0607325904,curve,run
1935453.096065611,967092.1842298888,stop,run
1935453.097257076,967092.2370000668,curve,run
1935453.101670332,967092.4316901529,curve,run
1935453.104494716,967092.5563238476,stop,run
1935453.105912532,967092.6175574332,curve,run
1935453.1102443244,967092.8133586833,curve,run
1935453.1130170813,967092.943370894,stop,run
1935453.114226024,967093.00011114,curve,run
1935453.118483274,967093.2017680224,curve,run
1935453.1212555417,967093.3360595182,stop,run
1935453.122411848,967093.3899744498,curve,run
1935453.126764244,967093.5894634773,curve,run
1935453.1296670788,967093.7218954908,stop,run
1935453.1308900933,967093.7780824872,curve,run
1935453.1354270887,967093.9862873128,curve,run
1935453.1380995745,967094.1176665232,stop,run
1935453.1394911665,967094.1839578536,curve,run
1935453.1439019,967094.3909404066,curve,run
1935453.146803866,967094.526190958,stop,run
1935453.1481634567,967094.5895155304,curve,run
1935453.1526451767,967094.7995176136,curve,run
1935453.1556432373,967094.9398430292,stop,run
1935453.1569103445,967094.9987982672,curve,run
1935453.1614342467,967095.2152796164,curve,run
1935453.164389859,967095.3562922216,stop,run
1935453.16571394,967095.4188240534,curve,run
1935453.170218167,967095.6340699908,curve,run
1935453.173087824,967095.7706445036,stop,run
1935453.1745347816,967095.8399327332,curve,run
1935453.179216476,967096.0629677848,curve,run
1935453.1822378656,967096.2081098724,stop,run
1935453.1835774896,967096.2725751428,curve,run
1935453.1880920848,967096.4903877138,curve,run
1935453.1911332395,967096.6372495894,stop,run
1935453.1924830992,967096.7018786944,curve,run
1935453.1971668296,967096.9298299192,curve,run
1935453.200052483,967097.0817744784,stop,run
1935453.201278977,967097.1439264708,curve,run
1935453.205926968,967097.3768173568,curve,run
1935453.2089288908,967097.524568512,stop,run
1935453.210401287,967097.5973690032,curve,run
1935453.2152150983,967097.8354022969,curve,run
1935453.2182935844,967097.988438392,stop,run
1935453.2197928585,967098.0624474871,curve,run
1935453.224596232,967098.3031774232,curve,run
1935453.227718048,967098.4594127516,stop,run
1935453.2291048127,967098.5292320836,curve,run
1935453.233986843,967098.774899858,curve,run
1935453.2371461885,967098.9344489264,stop,run
1935453.2385151263,967099.0036277968,curve,run
1935453.24339128,967099.2513208832,curve,run
1935453.246372429,967099.4106973514,stop,run
1935453.2475826377,967099.4770945512,curve,run
1935453.252166456,967099.7279845856,curve,run
1935453.255080336,967099.8836168066,stop,run
1935453.2564375247,967099.9645085684,curve,run
1935453.260248514,967100.2090225148,curve,run
1935453.2633365688,967100.3751098658,stop,run
1935453.264378364,967100.4462581404,curve,run
1935453.2674141887,967100.6933474244,curve,run
1935453.2692012803,967100.852945054,stop,run
1935453.2700121864,967100.926358693,curve,run
1935453.2725916435,967101.1764034427,curve,run
1935453.273900041,967101.3337241296,stop,run
1935453.274581068,967101.414786848,curve,run
1935453.276631361,967101.6680056236,curve,run
1935453.2782134428,967101.8305356484,stop,run
1935453.27913038,967101.9039018272,curve,run
1935453.2820539968,967102.1520875108,curve,run
1935453.2836930675,967102.3153222112,stop,run
1935453.284386492,967102.3909383802,curve,run
1935453.286593286,967102.6319537772,curve,run
1935453.288378996,967102.7929015716,stop,run
1935453.2892891984,967102.8735067756,curve,run
1935453.292107232,967103.1222471676,curve,run
1935453.293897112,967103.2829775016,stop,run
1935453.294745696,967103.3592357604,curve,run
1935453.2975282064,967103.61340781,curve,run
1935453.2993471173,967103.7797918956,stop,run
1935453.300151338,967103.8532647564,curve,run
1935453.3029710369,967104.110729576,curve,run
1935453.304810079,967104.2793349788,stop,run
1935453.3055884624,967104.3497494475,curve,run
1935453.308417094,967104.6077747792,curve,run
1935453.3102061287,967104.7713255596,stop,run
1935453.3109970167,967104.8434828144,curve,run
1935453.3138414768,967105.1020227792,curve,run
1935453.3156084723,967105.263232133,stop,run
1935453.3164774885,967105.3422094304,curve,run
1935453.319223068,967105.5940631764,curve,run
1935453.3210432497,967105.7610059868,stop,run
1935453.3218452176,967105.8348164205,curve,run
1935453.3246031613,967106.0869674584,curve,run
1935453.3264298087,967106.2543163556,stop,run
1935453.3272309008,967106.328071501,curve,run
1935453.3300048704,967106.5817078252,curve,run
1935453.331789079,967106.7454341268,stop,run
1935453.3326435145,967106.8239749572,curve,run
1935453.3354179736,967107.0776417851,curve,run
1935453.3372564032,967107.2462090576,stop,run
1935453.338036906,967107.3177142878,curve,run
1935453.3408698733,967107.576969561,curve,run
1935453.34268381,967107.7425623272,stop,run
1935453.3434929235,967107.8158634828,curve,run
1935453.346191136,967108.0628284736,curve,run
1935453.3479341448,967108.2220530396,stop,run
1935453.34878858,967108.3005938696,curve,run
1935453.35162158,967108.5598510484,curve,run
1935453.353489345,967108.7302600014,stop,run
1935453.3542935983,967108.803256118,curve,run
1935453.357090532,967109.0588124108,curve,run
1935453.3589431776,967109.2277932764,stop,run
1935453.35972116,967109.2991402688,curve,run
1935453.362565462,967109.5581493592,curve,run
1935453.3643899604,967109.7253628962,stop,run
1935453.3651786929,967109.7973847892,curve,run
1935453.3680563644,967110.059446434,curve,run
1935453.369801922,967110.2188311449,stop,run
1935453.3707461464,967110.3049241146,curve,run
1935453.3736411217,967110.568072463,curve,run
1935453.3755186656,967110.7395739672,stop,run
1935453.3763616,967110.816434924,curve,run
1935453.3791902624,967111.0744621686,curve,run
1935453.38103022,967111.2421674614,stop,run
1935453.3819003897,967111.3212172054,curve,run
1935453.3847106616,967111.5800056328,curve,run
1935453.3865700488,967111.7498883916,stop,run
1935453.3873820456,967111.8233706662,curve,run
1935453.390210224,967112.0808887552,curve,run
1935453.3920281748,967112.246254528,stop,run
1935453.3928461184,967112.3205891304,curve,run
1935453.3956857405,967112.5793046228,curve,run
1935453.397566111,967112.7509834318,stop,run
1935453.398314676,967112.8190470622,curve,run
1935453.4011236024,967113.07535643,curve,run
1935453.402994919,967113.2464671005,stop,run
1935453.4037593352,967113.3160045802,curve,run
1935453.4064939949,967113.56525738,curve,run
1935453.40831176,967113.7306117144,stop,run
1935453.4091596992,967113.8082659004,curve,run
1935453.411989879,967114.0663884736,curve,run
1935453.413842648,967114.2353769632,stop,run
1935453.414638636,967114.3083331662,curve,run
1935453.4173612744,967114.5563523376,curve,run
1935453.4192002,967114.7239928097,stop,run
1935453.41996452,967114.7940032248,curve,run
1935453.422669782,967115.0414105296,curve,run
1935453.424550278,967115.2121396604,stop,run
1935453.4253427791,967115.2843979604,curve,run
1935453.4279576165,967115.5237344394,curve,run
1935453.429829336,967115.6948698964,stop,run
1935453.430616856,967115.7663368774,curve,run
1935453.433294726,967116.011545866,curve,run
1935453.435104197,967116.1768583822,stop,run
1935453.4359501668,967116.25390999,curve,run
1935453.4387348,967116.5082155076,curve,run
1935453.4405628536,967116.6751734564,stop,run
1935453.4413498216,967116.7480420794,curve,run
1935453.444154731,967117.0050570983,curve,run
1935453.4459702685,967117.1717082215,stop,run
1935453.446753868,967117.24388657,curve,run
1935453.4495109967,967117.4950288368,curve,run
1935453.4512532365,967117.6551630537,stop,run
1935453.4521224897,967117.7346342544,curve,run
1935453.4549456453,967117.9937523898,curve,run
1935453.456763854,967118.160571284,stop,run
1935453.4575595115,967118.233506516,curve,run
1935453.4602464207,967118.4807196056,curve,run
1935453.462054244,967118.6473651298,stop,run
1935453.4628183844,967118.7173641066,curve,run
1935453.465562582,967118.9705680306,curve,run
1935453.467331005,967119.1318669972,stop,run
1935453.4681695343,967119.2084515168,curve,run
1935453.4708629863,967119.4546385432,curve,run
1935453.472664166,967119.6189519316,stop,run
1935453.4734677705,967119.6919070616,curve,run
1935453.4762670505,967119.9480897716,curve,run
1935453.4780589663,967120.1123003316,stop,run
1935453.478845954,967120.184212604,curve,run
1935453.48151554,967120.4298593828,curve,run
1935453.483318468,967120.595239701,stop,run
1935453.484025992,967120.660248045,curve,run
1935453.4867875576,967120.9135842308,curve,run
1935453.488533283,967121.0729794346,stop,run
1935453.4893911968,967121.1517385626,curve,run
1935453.492005799,967121.3924967068,curve,run
1935453.4937437165,967121.5518805938,stop,run
1935453.494547928,967121.6258321124,curve,run
1935453.4972092432,967121.8690438034,curve,run
1935453.498980768,967122.031974148,stop,run
1935453.4996918144,967122.0972036468,curve,run
1935453.5023873467,967122.3439999252,curve,run
1935453.5041100087,967122.50146849,stop,run
1935453.504956626,967122.579039744,curve,run
1935453.507586676,967122.8202886914,curve,run
1935453.5093372827,967122.9809481509,stop,run
1935453.510118016,967123.0524676836,curve,run
1935453.5126831848,967123.2886860844,curve,run
1935453.5144315888,967123.4492073236,stop,run
1935453.5151335143,967123.51386392,curve,run
1935453.517782578,967123.757743251,curve,run
1935453.519445989,967123.909576666,stop,run
1935453.520284224,967123.9866217256,curve,run
1935453.5228344367,967124.2204642644,curve,run
1935453.524564036,967124.378847115,stop,run
1935453.525309943,967124.447222586,curve,run
1935453.5279383084,967124.6878870712,curve,run
1935453.5295816269,967124.8389379886,stop,run
1935453.5303588032,967124.9107131154,curve,run
1935453.5329419065,967125.1480573076,curve,run
1935453.5346696333,967125.3068015644,stop,run
1935453.5354474664,967125.3776603742,curve,run
1935453.5379070928,967125.6053371648,curve,run
1935453.5396024936,967125.761573301,stop,run
1935453.5403073523,967125.82593522,curve,run
1935453.54283264,967126.0567765604,curve,run
1935453.544468888,967126.2069046096,stop,run
1935453.54531508,967126.283970522,curve,run
1935453.5477696497,967126.5094143134,curve,run
1935453.5494912115,967126.6677715516,stop,run
1935453.550164948,967126.7292220012,curve,run
1935453.5527072088,967126.9640019516,curve,run
1935453.554393808,967127.119206548,stop,run
1935453.5551157687,967127.1860787396,curve,run
1935453.5575626025,967127.41103733,curve,run
1935453.5591761004,967127.5597374076,stop,run
1935453.5599700047,967127.6335203234,curve,run
1935453.5623898827,967127.8553499804,curve,run
1935453.5640523308,967128.0080806492,stop,run
1935453.5647465405,967128.0712952104,curve,run
1935453.5671872487,967128.295869162,curve,run
1935453.5688118709,967128.4452674984,stop,run
1935453.569505748,967128.5089402192,curve,run
1935453.5719325424,967128.7321618644,curve,run
1935453.5736122448,967128.8869332088,stop,run
1935453.5742767872,967128.9478064644,curve,run
1935453.5767115487,967129.1734436572,curve,run
1935453.5783447288,967129.3229004972,stop,run
1935453.5790433672,967129.3868720606,curve,run
1935453.5814084152,967129.6043017466,curve,run
1935453.582987932,967129.7499106677,stop,run
1935453.5837424067,967129.8193029024,curve,run
1935453.5860054807,967130.0274576816,curve,run
1935453.5876039488,967130.1742567392,stop,run
1935453.588284292,967130.2385160752,curve,run
1935453.590598396,967130.4517898186,curve,run
1935453.5921773608,967130.5978430772,stop,run
1935453.5928375544,967130.6589223574,curve,run
1935453.59511982,967130.8697184848,curve,run
1935453.5967008425,967131.0159009076,stop,run
1935453.5973911344,967131.0798273176,curve,run
1935453.599713388,967131.29361296,curve,run
1935453.60128698,967131.4374132004,stop,run
1935453.6019579195,967131.4991671444,curve,run
1935453.604296802,967131.7144752484,curve,run
1935453.605913674,967131.8619505168,stop,run
1935453.6065556656,967131.9214079566,curve,run
1935453.608938268,967132.1408976248,curve,run
1935453.6107665629,967132.3093072692,curve,run
1935453.6127054263,967132.4884893805,curve,run
1935453.6142289129,967132.6281865868,stop,run
1935453.614931332,967132.69335306,curve,run
1935453.6172643148,967132.9082910648,curve,run
1935453.6188066928,967133.051089682,stop,run
1935453.619503994,967133.1154560152,curve,run
1935453.621818968,967133.328784576,curve,run
1935453.6233635985,967133.4722034078,stop,run
1935453.6240515315,967133.5355029312,curve,run
1935453.6263205488,967133.7449883358,curve,run
1935453.627894043,967133.8892615126,stop,run
1935453.6285423413,967133.9500730516,curve,run
1935453.630800873,967134.1569849094,curve,run
1935453.6323548355,967134.3000319692,stop,run
1935453.632987205,967134.3584066336,curve,run
1935453.6352706456,967134.5687975108,curve,run
1935453.6367873703,967134.7085494136,stop,run
1935453.6376188928,967134.786609459,curve,run
1935453.6397037583,967134.978787972,curve,run
1935453.641205161,967135.1185354736,stop,run
1935453.64186018,967135.1783319124,curve,run
1935453.6441298749,967135.3873812064,curve,run
1935453.645636808,967135.5255604204,stop,run
1935453.6463050623,967135.5866668678,curve,run
1935453.648467944,967135.7870951308,curve,run
1935453.649922956,967135.9215358724,stop,run
1935453.650610612,967135.985775604,curve,run
1935453.652819072,967136.1895441764,curve,run
1935453.6543047244,967136.3268660645,stop,run
1935453.6549395216,967136.385393312,curve,run
1935453.6570973515,967136.585025784,curve,run
1935453.658527732,967136.7169622128,stop,run
1935453.6592485188,967136.7837608904,curve,run
1935453.6613813927,967136.9808689156,curve,run
1935453.6628643824,967137.116587012,stop,run
1935453.6635130404,967137.176942059,curve,run
1935453.665636436,967137.3734548992,curve,run
1935453.6670969308,967137.509197786,stop,run
1935453.6676588056,967137.5602736372,curve,run
1935453.66987046,967137.7656793672,curve,run
1935453.6706448293,967137.8933058511,stop,run
1935453.67182108,967137.9599653336,curve,run
1935453.6764586803,967138.1495845364,curve,run
1935453.6801812577,967138.2812819558,stop,run
1935453.6818616576,967138.3393665137,curve,run
1935453.687413748,967138.5279737974,curve,run
1935453.691298093,967138.6559395296,stop,run
1935453.6932090048,967138.718917554,curve,run
1935453.699396158,967138.9095625844,curve,run
1935453.7042114104,967139.0404202108,stop,run
